2024-09-17T12:30:00.000Z,53
2024-09-17T12:25:00.000Z,52.03
2024-09-17T12:20:00.000Z,53.04
2024-09-17T12:15:00.000Z,51.01
2024-09-17T12:10:00.000Z,51.08
2024-09-17T12:05:00.000Z,56.08
2024-09-17T12:00:00.000Z,53.02
2024-09-17T11:55:00.000Z,45.06
2024-09-17T11:50:00.000Z,47.01
2024-09-17T11:45:00.000Z,49.09
2024-09-17T11:30:00.000Z,51
2024-09-17T11:25:00.000Z,53.02
2024-09-17T11:20:00.000Z,54.09
2024-09-17T11:15:00.000Z,55.04
2024-09-17T11:10:00.000Z,58.08
2024-09-17T11:05:00.000Z,62.01
2024-09-17T11:00:00.000Z,58.03
2024-09-17T10:55:00.000Z,60.07
2024-09-17T10:50:00.000Z,68.02
2024-09-17T10:00:00.000Z,75.04
2024-09-17T09:55:00.000Z,69
2024-09-17T09:50:00.000Z,74
2024-09-17T09:45:00.000Z,75.02
2024-09-17T09:40:00.000Z,70
2024-09-17T09:35:00.000Z,70.06
2024-09-17T09:30:00.000Z,70.06
2024-09-17T09:20:00.000Z,62.07
2024-09-17T09:15:00.000Z,63.04
2024-09-17T09:10:00.000Z,61.05
2024-09-17T09:05:00.000Z,64.02
2024-09-17T09:00:00.000Z,63.03
2024-09-17T08:55:00.000Z,59.06
2024-09-17T08:50:00.000Z,60
2024-09-17T08:45:00.000Z,62.08
2024-09-17T08:40:00.000Z,56.09
2024-09-17T08:35:00.000Z,60.08
2024-09-17T08:30:00.000Z,59.02
2024-09-17T08:25:00.000Z,58.09
2024-09-17T08:20:00.000Z,61.06
2024-09-17T08:15:00.000Z,59.09
2024-09-17T08:10:00.000Z,65.03
2024-09-17T08:05:00.000Z,60.08
2024-09-17T08:00:00.000Z,63.05
2024-09-17T07:55:00.000Z,67.07
2024-09-17T07:50:00.000Z,66
2024-09-17T07:45:00.000Z,62.03
2024-09-17T07:40:00.000Z,66.09
2024-09-17T07:35:00.000Z,66.05
2024-09-17T07:25:00.000Z,63.03
2024-09-17T07:20:00.000Z,59.09
2024-09-17T07:15:00.000Z,56.06
2024-09-17T06:50:00.000Z,67.05
2024-09-17T06:45:00.000Z,49.03
2024-09-17T06:40:00.000Z,58.08
2024-09-17T06:35:00.000Z,61.09
2024-09-17T06:25:00.000Z,57.03
2024-09-17T06:20:00.000Z,54.02
2024-09-17T06:15:00.000Z,54.01
2024-09-17T06:10:00.000Z,57.01
2024-09-17T06:05:00.000Z,50.09
2024-09-17T05:55:00.000Z,45.06
2024-09-17T05:50:00.000Z,43.01
2024-09-17T05:45:00.000Z,41.09
2024-09-17T05:40:00.000Z,42.03
2024-09-17T05:35:00.000Z,43.07
2024-09-17T05:30:00.000Z,46.08
2024-09-17T05:25:00.000Z,45.01
2024-09-17T05:20:00.000Z,50.02
2024-09-17T05:15:00.000Z,47.09
2024-09-17T05:10:00.000Z,50
2024-09-17T05:05:00.000Z,53.06
2024-09-17T05:00:00.000Z,59.07
2024-09-17T04:55:00.000Z,59.08
2024-09-17T04:50:00.000Z,63.03
2024-09-17T04:45:00.000Z,70.02
2024-09-17T04:35:00.000Z,56.05
